ENST_ID	hgnc_symbol
ENST00000643711	VPS13D
ENST00000469054	VPS13D
ENST00000646411	VPS13D
ENST00000543710	VPS13D
ENST00000645371	VPS13D
ENST00000466732	VPS13D
ENST00000476045	VPS13D
ENST00000481484	VPS13D
ENST00000543766	VPS13D
ENST00000645148	VPS13D
ENST00000647414	VPS13D
ENST00000473099	VPS13D
ENST00000714541	DHRS3
ENST00000714542	DHRS3
ENST00000616661	DHRS3
ENST00000714544	DHRS3
ENST00000714545	DHRS3
ENST00000714546	DHRS3
ENST00000376221	AADACL4
ENST00000359318	AADACL3
ENST00000620146	AADACL3
ENST00000614859	CFAP107
ENST00000474179	CFAP107
ENST00000376210	CFAP107
ENST00000357726	PRAMEF12
ENST00000332296	PRAMEF1
ENST00000400814	PRAMEF1
ENST00000619922	PRAMEF11
ENST00000317869	HNRNPCL1
ENST00000240189	PRAMEF2
ENST00000235349	PRAMEF4
ENST00000235347	PRAMEF10
ENST00000697200	PRAMEF7
ENST00000330881	PRAMEF7
ENST00000415464	PRAMEF6
ENST00000376189	PRAMEF6
ENST00000436041	PRAMEF27
ENST00000617807	HNRNPCL3
ENST00000681473	HNRNPCL3
ENST00000614839	PRAMEF25
ENST00000619661	PRAMEF25
ENST00000621994	HNRNPCL2
ENST00000697343	PRAMEF26
ENST00000624207	PRAMEF26
ENST00000323770	HNRNPCL4
ENST00000415919	PRAMEF9
ENST00000625019	PRAMEF13
ENST00000638454	PRAMEF13
ENST00000624297	PRAMEF18
ENST00000622421	PRAMEF5
ENST00000621519	PRAMEF8
ENST00000357367	PRAMEF8
ENST00000437300	PRAMEF33
ENST00000376152	PRAMEF15
ENST00000334600	PRAMEF14
ENST00000376101	PRAMEF19
ENST00000376098	PRAMEF17
ENST00000602960	PRAMEF20
ENST00000376085	LRRC38
ENST00000294489	PDPN
ENST00000376057	PDPN
ENST00000506205	PDPN
ENST00000621990	PDPN
ENST00000510906	PDPN
ENST00000509009	PDPN
ENST00000376061	PDPN
ENST00000513143	PDPN
ENST00000487038	PDPN
ENST00000475043	PDPN
ENST00000488631	PDPN
ENST00000311066	PRDM2
ENST00000376048	PRDM2
ENST00000235372	PRDM2
ENST00000491134	PRDM2
ENST00000502727	PRDM2
ENST00000502724	PRDM2
ENST00000413440	PRDM2
ENST00000343137	PRDM2
ENST00000491815	PRDM2
ENST00000503842	PRDM2
ENST00000505823	PRDM2
ENST00000636564	KAZN
ENST00000636203	KAZN
ENST00000376030	KAZN
ENST00000491547	KAZN
ENST00000361144	KAZN
ENST00000400798	KAZN
ENST00000428417	TMEM51
ENST00000376014	TMEM51
ENST00000400796	TMEM51
ENST00000376008	TMEM51
ENST00000434578	TMEM51
ENST00000683790	FHAD1
ENST00000688493	FHAD1
ENST00000358897	FHAD1
ENST00000375998	FHAD1
ENST00000462113	FHAD1
ENST00000375996	FHAD1
ENST00000375997	FHAD1
ENST00000375995	FHAD1
ENST00000483694	FHAD1
ENST00000459961	FHAD1
ENST00000472131	FHAD1
ENST00000471347	FHAD1
ENST00000444385	FHAD1
ENST00000529606	FHAD1
ENST00000314668	FHAD1
ENST00000532408	FHAD1
ENST00000483120	FHAD1
ENST00000481324	FHAD1
ENST00000477846	FHAD1
ENST00000495195	FHAD1
ENST00000472086	FHAD1
ENST00000472449	FHAD1
ENST00000375980	EFHD2
ENST00000445566	EFHD2
ENST00000375943	CTRC
ENST00000375949	CTRC
ENST00000476813	CTRC
ENST00000483406	CTRC
ENST00000459653	CELA2A
ENST00000359621	CELA2A
ENST00000497590	CELA2A
ENST00000494280	CELA2B
ENST00000375910	CELA2B
ENST00000488764	CELA2B
ENST00000546424	CASP9
ENST00000333868	CASP9
ENST00000348549	CASP9
ENST00000400777	CASP9
ENST00000424908	CASP9
ENST00000375890	CASP9
ENST00000474305	CASP9
ENST00000375838	DNAJC16
ENST00000616884	DNAJC16
ENST00000475133	DNAJC16
ENST00000375849	DNAJC16
ENST00000375847	DNAJC16
ENST00000483270	DNAJC16
ENST00000472665	DNAJC16
ENST00000479655	DNAJC16
ENST00000490811	DNAJC16
ENST00000495523	DNAJC16
ENST00000375826	AGMAT
ENST00000480945	DDI2
ENST00000711098	DDI2
ENST00000711099	DDI2
ENST00000486680	DDI2
ENST00000546927	DDI2
ENST00000320153	DDI2
ENST00000483899	DDI2
ENST00000548451	DDI2
ENST00000345034	RSC1A1
ENST00000375799	PLEKHM2
ENST00000718275	PLEKHM2
ENST00000375793	PLEKHM2
ENST00000462455	PLEKHM2
ENST00000642363	PLEKHM2
ENST00000718276	PLEKHM2
ENST00000477849	PLEKHM2
ENST00000294454	SLC25A34
ENST00000489568	SLC25A34
ENST00000465495	SLC25A34
ENST00000375782	TMEM82
ENST00000465575	TMEM82
ENST00000375771	FBLIM1
ENST00000375766	FBLIM1
ENST00000441801	FBLIM1
ENST00000332305	FBLIM1
ENST00000514156	FBLIM1
ENST00000509138	FBLIM1
ENST00000483273	UQCRHL
ENST00000375759	SPEN
ENST00000438066	SPEN
ENST00000471538	SPEN
ENST00000704274	SPEN
ENST00000487496	SPEN
ENST00000440560	ZBTB17
ENST00000375743	ZBTB17
ENST00000537142	ZBTB17
ENST00000375733	ZBTB17
ENST00000329454	SRARP
ENST00000411503	HSPB7
ENST00000375718	HSPB7
ENST00000311890	HSPB7
ENST00000463576	HSPB7
ENST00000487046	HSPB7
ENST00000406363	HSPB7
ENST00000464764	CLCNKA
ENST00000477360	CLCNKA
ENST00000375692	CLCNKA
ENST00000495784	CLCNKA
ENST00000439316	CLCNKA
ENST00000331433	CLCNKA
ENST00000491433	CLCNKA
ENST00000684324	CLCNKB
ENST00000684545	CLCNKB
ENST00000683578	CLCNKB
ENST00000682338	CLCNKB
ENST00000682793	CLCNKB
ENST00000682838	CLCNKB
ENST00000684714	CLCNKB
ENST00000375679	CLCNKB
ENST00000683661	CLCNKB
ENST00000684731	CLCNKB
ENST00000375667	CLCNKB
ENST00000683606	CLCNKB
ENST00000684624	CLCNKB
ENST00000431772	CLCNKB
ENST00000684650	CLCNKB
ENST00000375662	FAM131C
ENST00000358432	EPHA2
ENST00000270747	ARHGEF19
ENST00000441785	ARHGEF19
ENST00000375599	CPLANE2
ENST00000375592	FBXO42
ENST00000475078	SZRD1
ENST00000471507	SZRD1
ENST00000401089	SZRD1
ENST00000486763	SZRD1
ENST00000401088	SZRD1
ENST00000476423	SZRD1
ENST00000475554	SZRD1
ENST00000472351	SZRD1
ENST00000492354	SZRD1
ENST00000472461	SZRD1
ENST00000491418	SPATA21
ENST00000335496	SPATA21
ENST00000540400	SPATA21
ENST00000375577	SPATA21
ENST00000504551	NECAP2
ENST00000457722	NECAP2
ENST00000337132	NECAP2
ENST00000486390	NECAP2
ENST00000443980	NECAP2
ENST00000504858	NECAP2
ENST00000508680	NECAP2
ENST00000492095	NECAP2
ENST00000459640	NECAP2
ENST00000496239	NECAP2
ENST00000513161	NECAP2
ENST00000509727	NECAP2
ENST00000430580	NBPF1
ENST00000392963	NBPF1
ENST00000466256	CROCC
ENST00000375541	CROCC
ENST00000492631	CROCC
ENST00000494191	CROCC
ENST00000486318	CROCC
ENST00000498688	CROCC
ENST00000477773	CROCC
ENST00000497654	CROCC
ENST00000465021	CROCC
ENST00000465291	CROCC
ENST00000375534	MFAP2
ENST00000375535	MFAP2
ENST00000341676	ATP13A2
ENST00000326735	ATP13A2
ENST00000452699	ATP13A2
ENST00000502418	ATP13A2
ENST00000491274	SDHB
ENST00000714029	SDHB
ENST00000714030	SDHB
ENST00000714031	SDHB
ENST00000463045	SDHB
ENST00000485515	SDHB
ENST00000714032	SDHB
ENST00000375499	SDHB
ENST00000714033	SDHB
ENST00000714034	SDHB
ENST00000714035	SDHB
ENST00000714036	SDHB
ENST00000714037	SDHB
ENST00000714038	SDHB
ENST00000375486	PADI2
ENST00000375481	PADI2
ENST00000375471	PADI1
ENST00000483501	PADI1
ENST00000648847	PADI1
ENST00000460293	PADI1
ENST00000375460	PADI3
ENST00000375453	PADI4
ENST00000375448	PADI4
ENST00000468945	PADI4
ENST00000487048	PADI4
ENST00000467001	PADI4
ENST00000619609	PADI6
ENST00000375436	RCC2
ENST00000375433	RCC2
ENST00000361221	ARHGEF10L
ENST00000375415	ARHGEF10L
ENST00000482892	ARHGEF10L
ENST00000469726	ARHGEF10L
ENST00000375408	ARHGEF10L
ENST00000167825	ARHGEF10L
ENST00000482359	ARHGEF10L
ENST00000466782	ARHGEF10L
ENST00000495593	ARHGEF10L
ENST00000375406	ACTL8
ENST00000617065	ACTL8
ENST00000251296	IGSF21
ENST00000412684	IGSF21
ENST00000497331	IGSF21
ENST00000473951	IGSF21
ENST00000400664	KLHDC7A
ENST00000420770	PAX7
ENST00000713640	PAX7
ENST00000713641	PAX7
ENST00000375375	PAX7
ENST00000400661	PAX7
ENST00000713642	PAX7
ENST00000290597	ALDH4A1
ENST00000375341	ALDH4A1
ENST00000538839	ALDH4A1
ENST00000538309	ALDH4A1
ENST00000455833	IFFO2
ENST00000355609	IFFO2
ENST00000416166	IFFO2
ENST00000375225	UBR4
ENST00000375254	UBR4
ENST00000375224	UBR4
ENST00000375218	UBR4
ENST00000477853	EMC1
ENST00000688219	EMC1
ENST00000690732	EMC1
ENST00000688332	EMC1
ENST00000692207	EMC1
ENST00000690823	EMC1
ENST00000685594	EMC1
ENST00000685099	EMC1
ENST00000688667	EMC1
ENST00000375199	EMC1
ENST00000375208	EMC1
ENST00000486238	EMC1
ENST00000494770	EMC1
ENST00000688538	EMC1
ENST00000488681	EMC1
ENST00000475079	EMC1
ENST00000330263	MRTO4
ENST00000493700	MRTO4
ENST00000479559	MRTO4
ENST00000457194	AKR7L
ENST00000429712	AKR7L
ENST00000361640	AKR7A3
ENST00000330072	AKR7A2
ENST00000235835	AKR7A2
ENST00000489286	AKR7A2
ENST00000481966	AKR7A2
ENST00000375153	SLC66A1
ENST00000375155	SLC66A1
ENST00000469076	SLC66A1
ENST00000400548	SLC66A1
ENST00000497827	SLC66A1
ENST00000432465	SLC66A1
ENST00000264202	CAPZB
ENST00000375142	CAPZB
ENST00000264203	CAPZB
ENST00000674449	CAPZB
ENST00000375144	CAPZB
ENST00000674432	CAPZB
ENST00000433834	CAPZB
ENST00000674228	CAPZB
ENST00000674278	CAPZB
ENST00000648702	MICOS10
ENST00000617872	MICOS10
ENST00000322753	MICOS10
ENST00000602662	NBL1
ENST00000486890	MICOS10
ENST00000498067	MICOS10
ENST00000462646	MICOS10
ENST00000467029	MICOS10
ENST00000481464	MICOS10
ENST00000498642	MICOS10
ENST00000479642	MICOS10
ENST00000602384	MICOS10-NBL1
ENST00000602293	MICOS10-NBL1
ENST00000602450	MICOS10-NBL1
ENST00000485362	MICOS10
ENST00000622566	NBL1
ENST00000621723	NBL1
ENST00000375136	NBL1
ENST00000618761	NBL1
ENST00000615215	NBL1
ENST00000548815	NBL1
ENST00000289753	HTR6
ENST00000375127	TMCO4
ENST00000294543	TMCO4
ENST00000375121	RNF186
ENST00000375120	OTUD3
ENST00000466697	OTUD3
ENST00000481686	OTUD3
ENST00000375116	PLA2G2E
ENST00000400520	PLA2G2A
ENST00000649436	PLA2G2A
ENST00000482011	PLA2G2A
ENST00000375111	PLA2G2A
ENST00000486277	PLA2G5
ENST00000465698	PLA2G5
ENST00000460175	PLA2G5
ENST00000469069	PLA2G5
ENST00000489871	PLA2G5
ENST00000498348	PLA2G5
ENST00000375108	PLA2G5
ENST00000478803	PLA2G5
ENST00000375105	PLA2G2D
ENST00000617227	PLA2G2D
ENST00000375102	PLA2G2F
ENST00000465062	PLA2G2F
ENST00000429261	PLA2G2C
ENST00000679259	PLA2G2C
ENST00000375099	UBXN10
ENST00000289815	VWA5B1
ENST00000485375	VWA5B1
ENST00000473325	VWA5B1
ENST00000467486	VWA5B1
ENST00000525343	VWA5B1
ENST00000375078	CAMK2N1
ENST00000264198	MUL1
ENST00000332947	FAM43B
ENST00000461985	CDA
ENST00000375071	CDA
ENST00000321556	PINK1
ENST00000492302	PINK1
ENST00000400490	PINK1
ENST00000415136	DDOST
ENST00000602624	DDOST
ENST00000375044	KIF17
ENST00000400463	KIF17
ENST00000247986	KIF17
ENST00000444387	SH2D5
ENST00000375031	SH2D5
ENST00000438032	HP1BP3
ENST00000312239	HP1BP3
ENST00000375003	HP1BP3
ENST00000375000	HP1BP3
ENST00000374935	EIF4G3
ENST00000264211	EIF4G3
ENST00000685872	EIF4G3
ENST00000602326	EIF4G3
ENST00000686579	EIF4G3
ENST00000681717	EIF4G3
ENST00000681767	EIF4G3
ENST00000684485	EIF4G3
ENST00000688741	EIF4G3
ENST00000400422	EIF4G3
ENST00000435383	EIF4G3
ENST00000685814	EIF4G3
ENST00000356916	EIF4G3
ENST00000682284	EIF4G3
ENST00000415912	ECE1
ENST00000374893	ECE1
ENST00000649812	ECE1
ENST00000357071	ECE1
ENST00000436918	ECE1
ENST00000264205	ECE1
ENST00000454000	NBPF3
ENST00000475869	NBPF3
ENST00000318249	NBPF3
ENST00000318220	NBPF3
ENST00000478653	NBPF3
ENST00000485941	NBPF3
ENST00000342104	NBPF3
ENST00000486229	NBPF3
ENST00000434838	NBPF3
ENST00000467103	NBPF3
ENST00000619554	NBPF3
ENST00000469876	NBPF3
ENST00000477050	NBPF3
ENST00000468526	ALPL
ENST00000374840	ALPL
ENST00000539907	ALPL
ENST00000540617	ALPL
ENST00000374832	ALPL
ENST00000374830	ALPL
ENST00000374829	ALPL
ENST00000374763	RAP1GAP
ENST00000374761	RAP1GAP
ENST00000471600	RAP1GAP
ENST00000374765	RAP1GAP
ENST00000542643	RAP1GAP
ENST00000495204	RAP1GAP
ENST00000308271	USP48
ENST00000400301	USP48
ENST00000374732	USP48
ENST00000529637	USP48
ENST00000421625	USP48
ENST00000374730	USP48
ENST00000344642	LDLRAD2
ENST00000543870	LDLRAD2
ENST00000484271	LDLRAD2
ENST00000374695	HSPG2
ENST00000374676	HSPG2
ENST00000337107	CELA3B
ENST00000374666	CELA3B
ENST00000400277	CELA3B
ENST00000473526	CELA3B
ENST00000290122	CELA3A
ENST00000374663	CELA3A
ENST00000400271	CELA3A
ENST00000695855	ENST00000695855
ENST00000695856	ENST00000695856
ENST00000400259	CDC42
ENST00000344548	CDC42
ENST00000667384	CDC42
ENST00000411827	CDC42
ENST00000695857	CDC42
ENST00000695858	CDC42
ENST00000695859	CDC42
ENST00000498236	CDC42
ENST00000315554	CDC42
ENST00000656825	CDC42
ENST00000695860	CDC42
ENST00000695796	CDC42
ENST00000695797	CDC42
ENST00000662562	CDC42
ENST00000695798	CDC42
ENST00000695799	CDC42
ENST00000695800	CDC42
ENST00000695801	CDC42
ENST00000695802	CDC42
ENST00000695861	CDC42
ENST00000695862	CDC42
ENST00000695863	CDC42
ENST00000290167	WNT4
ENST00000415567	WNT4
ENST00000375647	ZBTB40
ENST00000374651	ZBTB40
ENST00000404138	ZBTB40
ENST00000166244	EPHA8
ENST00000374644	EPHA8
ENST00000695738	C1QA
ENST00000695739	C1QA
ENST00000695740	C1QA
ENST00000695741	C1QA
ENST00000695742	C1QA
ENST00000695743	C1QA
ENST00000695744	C1QA
ENST00000695745	C1QA
ENST00000695746	C1QA
ENST00000374642	C1QA
ENST00000402322	C1QA
ENST00000438241	C1QA
ENST00000695749	C1QC
ENST00000695750	C1QC
ENST00000695751	C1QC
ENST00000695752	C1QC
ENST00000695753	C1QC
ENST00000374640	C1QC
ENST00000374639	C1QC
ENST00000374637	C1QC
ENST00000695754	C1QB
ENST00000695755	C1QB
ENST00000695756	C1QB
ENST00000695757	C1QB
ENST00000695758	C1QB
ENST00000695759	C1QB
ENST00000695760	C1QB
ENST00000695761	C1QB
ENST00000695762	C1QB
ENST00000509305	C1QB
ENST00000695763	C1QB
ENST00000544305	EPHB2
ENST00000374630	EPHB2
ENST00000400191	EPHB2
ENST00000374632	EPHB2
ENST00000374627	EPHB2
ENST00000465676	EPHB2
ENST00000490436	EPHB2
ENST00000566855	TEX46
ENST00000440767	TEX46
ENST00000622840	TEX46
ENST00000688680	KDM1A
ENST00000691694	KDM1A
ENST00000687202	KDM1A
ENST00000688235	KDM1A
ENST00000691404	KDM1A
ENST00000691682	KDM1A
ENST00000692975	KDM1A
ENST00000686339	KDM1A
ENST00000691813	KDM1A
ENST00000693156	KDM1A
ENST00000465864	KDM1A
ENST00000685102	KDM1A
ENST00000686270	KDM1A
ENST00000686771	KDM1A
ENST00000688122	KDM1A
ENST00000689366	KDM1A
ENST00000690627	KDM1A
ENST00000691256	KDM1A
ENST00000692056	KDM1A
ENST00000692209	KDM1A
ENST00000692853	KDM1A
ENST00000686934	KDM1A
ENST00000689853	KDM1A
ENST00000692214	KDM1A
ENST00000356634	KDM1A
ENST00000400181	KDM1A
ENST00000481879	KDM1A
ENST00000689677	KDM1A
ENST00000686793	KDM1A
ENST00000689971	KDM1A
ENST00000688943	KDM1A
ENST00000690391	KDM1A
ENST00000685243	KDM1A
ENST00000690907	KDM1A
ENST00000602503	KDM1A
ENST00000475164	LUZP1
ENST00000471849	LUZP1
ENST00000302291	LUZP1
ENST00000706844	LUZP1
ENST00000713666	LUZP1
ENST00000314174	LUZP1
ENST00000374619	HTR1D
ENST00000641107	HNRNPR
ENST00000302271	HNRNPR
ENST00000470941	HNRNPR
ENST00000463552	HNRNPR
ENST00000478691	HNRNPR
ENST00000374616	HNRNPR
ENST00000374612	HNRNPR
ENST00000476451	HNRNPR
ENST00000675048	HNRNPR
ENST00000606561	HNRNPR
ENST00000314011	ZNF436
ENST00000374608	ZNF436
ENST00000711404	ZNF436
ENST00000450454	TCEA3
ENST00000476978	TCEA3
ENST00000374601	TCEA3
ENST00000461794	TCEA3
ENST00000495646	ASAP3
ENST00000336689	ASAP3
ENST00000711425	ASAP3
ENST00000711426	ASAP3
ENST00000465372	ASAP3
ENST00000711427	ASAP3
ENST00000492982	ASAP3
ENST00000437606	ASAP3
ENST00000484418	ASAP3
ENST00000475814	ASAP3
ENST00000361729	E2F2
ENST00000374561	ID3
ENST00000374550	RPL11
ENST00000443624	RPL11
ENST00000643754	RPL11
ENST00000467075	RPL11
ENST00000458455	RPL11
ENST00000482370	RPL11
ENST00000609199	ELOA
ENST00000418390	ELOA
ENST00000613537	ELOA
ENST00000487554	ELOA
ENST00000246151	PITHD1
ENST00000374524	PITHD1
ENST00000374503	LYPLA2
ENST00000374514	LYPLA2
ENST00000374505	LYPLA2
ENST00000495365	LYPLA2
ENST00000374502	LYPLA2
ENST00000492577	LYPLA2
ENST00000374501	LYPLA2
ENST00000472213	LYPLA2
ENST00000617979	GALE
ENST00000374497	GALE
ENST00000456977	GALE
ENST00000374490	HMGCL
ENST00000436439	HMGCL
ENST00000235958	HMGCL
ENST00000374479	FUCA1
ENST00000374472	CNR2
ENST00000647887	PNRC2
ENST00000374468	PNRC2
ENST00000334351	PNRC2
ENST00000492112	SRSF10
ENST00000344989	SRSF10
ENST00000453840	SRSF10
ENST00000484146	SRSF10
ENST00000473858	SRSF10
ENST00000374452	SRSF10
ENST00000374453	SRSF10
ENST00000343255	SRSF10
ENST00000495785	SRSF10
ENST00000338909	MYOM3
ENST00000374434	MYOM3
ENST00000270800	IL22RA1
ENST00000327535	IFNLR1
ENST00000327575	IFNLR1
ENST00000374419	IFNLR1
ENST00000374418	IFNLR1
ENST00000690803	GRHL3
ENST00000692334	GRHL3
ENST00000689444	GRHL3
ENST00000461318	GRHL3
ENST00000361548	GRHL3
ENST00000350501	GRHL3
ENST00000530984	GRHL3
ENST00000356046	GRHL3
ENST00000524724	GRHL3
ENST00000528181	GRHL3
ENST00000337248	STPG1
ENST00000374409	STPG1
ENST00000003583	STPG1
ENST00000438866	STPG1
ENST00000435187	STPG1
ENST00000374399	NIPAL3
ENST00000003912	NIPAL3
ENST00000488155	NIPAL3
ENST00000358028	NIPAL3
ENST00000339255	NIPAL3
ENST00000475663	NIPAL3
ENST00000432012	NIPAL3
ENST00000538532	RCAN3
ENST00000618490	RCAN3
ENST00000374395	RCAN3
ENST00000436717	RCAN3
ENST00000616511	RCAN3
ENST00000425530	RCAN3
ENST00000412742	RCAN3
ENST00000630217	RCAN3
ENST00000374393	RCAN3
ENST00000482807	RCAN3
ENST00000374392	NCMAP
ENST00000486262	NCMAP
ENST00000471693	SRRM1
ENST00000478890	SRRM1
ENST00000705662	SRRM1
ENST00000705663	SRRM1
ENST00000466910	SRRM1
ENST00000705681	SRRM1
ENST00000705682	SRRM1
ENST00000468822	SRRM1
ENST00000600523	SRRM1
ENST00000462710	SRRM1
ENST00000374389	SRRM1
ENST00000323848	SRRM1
ENST00000490543	SRRM1
ENST00000479034	SRRM1
ENST00000494934	SRRM1
ENST00000495561	SRRM1
ENST00000485441	SRRM1
ENST00000470243	SRRM1
ENST00000496882	SRRM1
ENST00000461768	SRRM1
ENST00000485541	SRRM1
ENST00000488317	SRRM1
ENST00000489130	SRRM1
ENST00000474843	SRRM1
ENST00000497755	CLIC4
ENST00000488683	CLIC4
ENST00000489758	CLIC4
ENST00000374379	CLIC4
ENST00000308873	RUNX3
ENST00000338888	RUNX3
ENST00000399916	RUNX3
ENST00000236273	SYF2
ENST00000354361	SYF2
ENST00000243189	RSRP1
ENST00000566395	RSRP1
ENST00000565733	RSRP1
ENST00000568254	RSRP1
ENST00000473314	RSRP1
ENST00000431849	RSRP1
ENST00000564398	RHD
ENST00000648012	RHD
ENST00000622561	RHD
ENST00000454452	RHD
ENST00000328664	RHD
ENST00000423253	RHD
ENST00000342055	RHD
ENST00000357542	RHD
ENST00000417538	RHD
ENST00000423810	RHD
ENST00000568195	RHD
ENST00000498135	TMEM50A
ENST00000491936	TMEM50A
ENST00000480937	TMEM50A
ENST00000374358	TMEM50A
ENST00000468704	TMEM50A
ENST00000487234	TMEM50A
ENST00000294413	RHCE
ENST00000340849	RHCE
ENST00000349320	RHCE
ENST00000527747	RHCE
ENST00000346452	RHCE
ENST00000349438	RHCE
ENST00000413854	RHCE
ENST00000533771	RHCE
ENST00000399766	MACO1
ENST00000374343	MACO1
ENST00000647928	MACO1
ENST00000470035	MACO1
ENST00000718287	LDLRAP1
ENST00000374338	LDLRAP1
ENST00000718277	LDLRAP1
ENST00000718288	LDLRAP1
ENST00000485476	LDLRAP1
ENST00000488127	LDLRAP1
ENST00000462394	LDLRAP1
ENST00000484476	LDLRAP1
ENST00000474283	LDLRAP1
ENST00000470950	LDLRAP1
ENST00000412797	LDLRAP1
ENST00000374332	MAN1C1
ENST00000263979	MAN1C1
ENST00000473891	MAN1C1
ENST00000374329	MAN1C1
ENST00000496532	MAN1C1
ENST00000475314	MAN1C1
ENST00000487493	MAN1C1
ENST00000361547	SELENON
ENST00000374315	SELENON
ENST00000494537	SELENON
ENST00000559265	ENST00000559265
ENST00000527604	ENST00000527604
ENST00000474295	MTFR1L
ENST00000374303	MTFR1L
ENST00000494293	MTFR1L
ENST00000469815	MTFR1L
ENST00000526894	MTFR1L
ENST00000478284	MTFR1L
ENST00000524618	MTFR1L
ENST00000374307	MTFR1L
ENST00000528624	MTFR1L
ENST00000374301	MTFR1L
ENST00000464008	MTFR1L
ENST00000530599	MTFR1L
ENST00000374300	MTFR1L
ENST00000466284	MTFR1L
ENST00000531361	MTFR1L
ENST00000497956	MTFR1L
ENST00000538789	AUNIP
ENST00000374298	AUNIP
ENST00000374296	PAQR7
ENST00000675840	PAQR7
ENST00000426559	STMN1
ENST00000455785	STMN1
ENST00000399728	STMN1
ENST00000357865	STMN1
ENST00000374291	STMN1
ENST00000374282	PAFAH2
ENST00000374284	PAFAH2
ENST00000481377	EXTL1
ENST00000374280	EXTL1
ENST00000484339	EXTL1
ENST00000470037	EXTL1
ENST00000374278	SLC30A2
ENST00000374276	SLC30A2
ENST00000374272	TRIM63
ENST00000619836	PDIK1L
ENST00000374269	PDIK1L
ENST00000374271	PDIK1L
ENST00000374268	FAM110D
ENST00000634842	C1orf232
ENST00000635463	C1orf232
ENST00000448923	ZNF593OS
ENST00000433939	ZNF593OS
ENST00000374266	ZNF593
ENST00000270812	ZNF593
ENST00000407889	ZNF593OS
ENST00000648649	ZNF593OS
ENST00000481077	CNKSR1
ENST00000480348	CNKSR1
ENST00000361530	CNKSR1
ENST00000465415	CNKSR1
ENST00000374253	CNKSR1
ENST00000525687	CNKSR1
ENST00000482227	CNKSR1
ENST00000531191	CNKSR1
ENST00000524529	CNKSR1
ENST00000531150	CNKSR1
ENST00000528001	CNKSR1
ENST00000528281	CNKSR1
ENST00000480617	CNKSR1
ENST00000484874	CNKSR1
ENST00000456354	CATSPER4
ENST00000518899	CATSPER4
ENST00000640292	CEP85
ENST00000451429	CEP85
ENST00000252992	CEP85
ENST00000480446	CEP85
ENST00000453146	CEP85
ENST00000469609	CEP85
ENST00000468163	CEP85
ENST00000491670	CEP85
ENST00000270792	SH3BGRL3
ENST00000319041	SH3BGRL3
ENST00000314675	UBXN11
ENST00000374223	UBXN11
ENST00000374222	UBXN11
ENST00000357089	UBXN11
ENST00000374221	UBXN11
ENST00000374217	UBXN11
ENST00000492808	CD52
ENST00000470468	CD52
ENST00000374213	CD52
ENST00000475866	CRYBG2
ENST00000308182	CRYBG2
ENST00000403843	ZNF683
ENST00000349618	ZNF683
ENST00000436292	ZNF683
ENST00000254231	LIN28A
ENST00000326279	LIN28A
ENST00000434391	DHDDS
ENST00000427245	DHDDS
ENST00000236342	DHDDS
ENST00000527611	DHDDS
ENST00000374186	DHDDS
ENST00000703262	DHDDS
ENST00000525682	DHDDS
ENST00000526219	DHDDS
ENST00000374185	DHDDS
ENST00000703198	DHDDS
ENST00000487944	DHDDS
ENST00000703199	DHDDS
ENST00000360009	DHDDS
ENST00000703200	DHDDS
ENST00000703201	DHDDS
ENST00000703202	DHDDS
ENST00000703203	DHDDS
ENST00000528557	DHDDS
ENST00000526278	DHDDS
ENST00000703263	DHDDS
ENST00000529688	DHDDS
ENST00000531955	DHDDS
ENST00000525410	DHDDS
ENST00000703264	DHDDS
ENST00000431933	DHDDS
ENST00000416052	DHDDS
ENST00000361427	HMGN2
ENST00000718304	HMGN2
ENST00000468388	HMGN2
ENST00000479815	HMGN2
ENST00000460563	HMGN2
ENST00000464888	HMGN2
ENST00000463817	HMGN2
ENST00000467700	HMGN2
ENST00000466194	HMGN2
ENST00000493418	HMGN2
ENST00000525525	RPS6KA1
ENST00000526040	RPS6KA1
ENST00000374168	RPS6KA1
ENST00000524436	RPS6KA1
ENST00000374166	RPS6KA1
ENST00000526792	RPS6KA1
ENST00000530003	RPS6KA1
ENST00000366866	RPS6KA1
ENST00000531113	RPS6KA1
ENST00000374163	RPS6KA1
ENST00000530607	RPS6KA1
ENST00000531382	RPS6KA1
ENST00000525582	RPS6KA1
ENST00000527264	RPS6KA1
ENST00000474934	RPS6KA1
ENST00000488985	RPS6KA1
ENST00000530305	RPS6KA1
ENST00000438977	RPS6KA1
ENST00000430799	ARID1A
ENST00000457599	ARID1A
ENST00000324856	ARID1A
ENST00000636219	ARID1A
ENST00000636958	ARID1A
ENST00000636422	ARID1A
ENST00000430291	ARID1A
ENST00000636110	ARID1A
ENST00000636072	ARID1A
ENST00000466382	ARID1A
ENST00000636794	ARID1A
ENST00000532781	ARID1A
ENST00000637788	ARID1A
ENST00000455364	PIGV
ENST00000686194	PIGV
ENST00000674335	PIGV
ENST00000686655	PIGV
ENST00000693629	PIGV
ENST00000688730	PIGV
ENST00000688522	PIGV
ENST00000674202	PIGV
ENST00000691454	PIGV
ENST00000689130	PIGV
ENST00000472757	PIGV
ENST00000686422	PIGV
ENST00000686325	PIGV
ENST00000687468	PIGV
ENST00000674222	PIGV
ENST00000691135	PIGV
ENST00000374145	PIGV
ENST00000431541	PIGV
ENST00000674273	PIGV
ENST00000078527	PIGV
